Heating,Lighting,Cooling,Plug,Ventilation,Other,Consumption,Location,Number of Room,Occupants,Temperature,Humidity,Precipitation,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Dayindex
190.0,24.0,7.375,18.875,39.5,94.25,374.0,"G-0B018-Agora, G-0B007-Amphi Bergès",2.0,371.0,3.6,66.59,0.0,100.0,8.4,0.0,0.0,0.0,0.684
90.0,15.75,8.75,18.0,6.0,79.5,218.0,0,0.0,0.0,3.5,70.14,0.0,100.0,7.8,0.0,0.0,0.0,0.684
23.0,11.0,8.3125,16.75,7.5,77.4375,144.0,0,0.0,0.0,3.4,71.3,0.0,100.0,7.7,0.0,0.0,0.0,0.684
89.5,10.5,8.8125,12.0,6.25,78.4375,205.5,0,0.0,0.0,3.2,69.12,0.0,100.0,7.6,0.0,0.0,0.0,0.684
40.5,7.625,8.125,12.5,7.0,76.75,152.5,0,0.0,0.0,3.2,71.9,0.0,100.0,7.4,0.0,0.0,0.0,0.635
72.5,4.875,7.625,11.75,6.75,79.0,182.5,0,0.0,0.0,3.0,70.45,0.0,100.0,7.9,0.0,0.0,0.0,0.635
90.5,4.625,7.5,10.75,6.0,79.125,198.5,0,0.0,0.0,2.9,69.91,0.0,100.0,8.4,0.0,0.0,0.0,0.635
72.5,4.75,8.3125,10.375,6.5,80.0625,182.5,0,0.0,0.0,2.7,73.99,0.0,100.0,7.5,0.0,0.0,0.0,0.635
73.0,5.0,9.375,12.25,6.25,77.125,183.0,0,0.0,0.0,2.5,76.78,0.0,100.0,6.8,0.0,0.0,0.0,0.635
190.0,4.5,11.25,12.5,9.25,81.5,309.0,0,0.0,0.0,2.2,78.16,0.0,92.8,7.4,0.0,0.0,0.0,0.635
242.5,8.5,12.0625,14.875,15.5,89.0625,382.5,0,0.0,0.0,1.7,77.08,0.0,92.0,6.7,0.0,0.0,0.0,0.635
268.5,12.75,12.125,14.625,39.75,122.75,470.5,0,0.0,0.0,1.5,81.17,0.0,99.3,6.5,0.0,0.0,0.0,0.635
326.5,24.0,19.9375,17.625,62.75,145.6875,596.5,"G-2B010, G-5D003-Electronique & instrumentation associée, G-2A006, G-2C006, G-2B009, G-1C003, G-2C003, G-2B001-info, G-4A020-info-mhi, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2B002, G-0B007-Amphi Bergès, G-3D003-info, G-2C004, G-2A007-info",16.0,714.0,1.8,80.42,0.0,99.1,5.9,26.0,0.1,0.0,0.635
345.0,38.0,14.0,29.0,53.5,149.5,629.0,"G-2B010, G-5D003-Electronique & instrumentation associée, G-2A006, G-2C006, G-2B009, G-1C003, G-2C003, G-2B001-info, G-4A020-info-mhi, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2B002, G-0B007-Amphi Bergès, G-3D003-info, G-2C004, G-2A007-info, G-1A002-Amphi Ampère",17.0,864.0,3.0,75.24,0.0,99.0,6.9,91.0,0.3,1.0,0.635
311.0,44.0,13.375,35.25,42.25,141.125,587.0,"G-5D003-Electronique & instrumentation associée, G-1C003, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-0B007-Amphi Bergès, G-0B018-Agora, G-2A006, G-2B009, G-2B010, G-2C006, G-2A003, G-3B001-info, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2C003, G-1C002-Amphi Coulomb, G-2A007-info, G-2C004",20.0,1157.0,4.3,65.47,0.0,86.8,8.0,304.0,1.1,3.0,0.635
240.5,47.5,14.3125,32.25,28.5,134.4375,497.5,"G-5D003-Electronique & instrumentation associée, G-1C003, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-0B007-Amphi Bergès, G-0B018-Agora, G-2A006, G-2B009, G-2B010, G-2C006, G-2A003, G-3B001-info, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2C003, G-1C002-Amphi Coulomb, G-2A007-info, G-2C004",20.0,1157.0,5.3,60.53,0.0,85.0,8.1,343.0,1.2,3.0,0.635
158.5,47.625,14.375,33.5,9.5,140.0,403.5,"G-1C003, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-0B007-Amphi Bergès, G-0B018-Agora, G-1C004, G-1A002-Amphi Ampère",9.0,609.0,6.8,57.69,0.0,84.0,8.3,613.0,2.2,6.0,0.635
150.0,43.0,15.8125,26.625,6.0,123.5625,365.0,"G-1C003, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-0B007-Amphi Bergès, G-0B018-Agora, G-2B012, G-2B013, G-2B001-info, G-1C002-Amphi Coulomb, G-2C008, G-2C007, G-1D003-Salle du Conseil, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",17.0,887.0,7.9,55.9,0.0,25.9,8.9,640.0,2.3,6.0,0.635
133.0,40.25,12.875,28.625,6.75,101.5,323.0,"G-1C003, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-0B007-Amphi Bergès, G-0B018-Agora, G-2B012, G-2B013, G-2B001-info, G-1C002-Amphi Coulomb, G-2C008, G-2C007, G-1D003-Salle du Conseil, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",17.0,887.0,9.0,52.95,0.0,22.2,8.1,589.0,2.1,6.0,0.635
108.5,38.0,11.875,22.375,9.5,93.25,283.5,"G-1C003, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-2B012, G-2B013, G-2B001-info, G-1C002-Amphi Coulomb, G-1D003-Salle du Conseil, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2C005-info",14.0,462.0,10.2,50.66,0.0,10.0,9.4,504.0,1.8,5.0,0.635
73.5,38.5,12.375,21.875,18.75,102.5,267.5,"G-1C003, G-2B012, G-2B013, G-2B001-info, G-1C002-Amphi Coulomb, G-1D003-Salle du Conseil, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2C005-info, G-1A002-Amphi Ampère, G-2A005, G-2A004, G-2C008",14.0,642.0,10.6,47.81,0.0,10.0,10.1,123.0,0.4,1.0,0.635
106.0,34.0,11.875,18.5,34.75,116.875,322.0,"G-2B001-info, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-1A002-Amphi Ampère, G-2A005, G-2A004, G-2C008",8.0,352.0,10.9,46.96,0.0,30.0,9.7,32.0,0.1,0.0,0.635
90.5,32.375,12.9375,16.375,58.0,126.3125,336.5,G-1A002-Amphi Ampère,1.0,150.0,9.6,50.58,0.0,72.0,9.6,14.0,0.1,0.0,0.635
106.0,29.875,17.8125,15.5,61.25,107.5625,338.0,G-1A002-Amphi Ampère,1.0,150.0,6.5,60.58,0.0,1.8,8.4,7.0,0.0,0.0,0.635
106.0,23.0,8.625,14.25,38.0,91.125,281.0,0,0.0,0.0,4.5,65.79,0.0,40.0,7.8,0.0,0.0,0.0,0.635
90.5,11.875,9.5,12.5,6.5,73.625,204.5,0,0.0,0.0,2.8,76.12,0.0,70.8,7.0,0.0,0.0,0.0,0.635
22.5,4.75,8.25,10.375,5.25,79.375,130.5,0,0.0,0.0,1.9,78.21,0.0,2.3,6.8,0.0,0.0,0.0,0.635
23.5,4.0,9.375,9.75,5.25,78.625,130.5,0,0.0,0.0,1.9,74.86,0.0,1.1,7.6,0.0,0.0,0.0,0.635
89.5,5.25,9.8125,11.375,5.5,75.0625,196.5,0,0.0,0.0,1.4,78.01,0.0,0.6,6.7,0.0,0.0,0.0,0.615
40.5,4.5,9.1875,11.25,5.75,75.3125,146.5,0,0.0,0.0,0.8,79.63,0.0,11.6,6.4,0.0,0.0,0.0,0.615
72.5,4.875,8.375,12.625,6.5,75.625,180.5,0,0.0,0.0,0.4,83.84,0.0,30.3,6.4,0.0,0.0,0.0,0.615
89.5,5.5,9.75,9.75,7.75,75.25,197.5,0,0.0,0.0,-1.8,88.12,0.0,38.6,5.8,0.0,0.0,0.0,0.615
57.0,4.75,9.125,11.75,6.5,74.875,164.0,0,0.0,0.0,-2.1,91.09,0.0,88.0,5.4,0.0,0.0,0.0,0.615
174.0,5.5,9.1875,11.875,7.5,85.9375,294.0,0,0.0,0.0,-0.8,90.14,0.0,74.8,5.7,0.0,0.0,0.0,0.615
226.5,7.875,9.125,13.375,14.0,96.625,367.5,0,0.0,0.0,-0.2,84.58,0.0,88.0,5.4,0.0,0.0,0.0,0.615
233.0,10.875,9.0,13.375,41.5,126.25,434.0,0,0.0,0.0,-1.5,90.09,0.0,92.0,5.3,0.0,0.0,0.0,0.615
346.5,24.5,19.4375,16.125,62.0,140.9375,609.5,"G-1B016-Projet-Vie étudiante, G-2B010, G-2C003, G-3B012-Vase de Mariotte, G-3B013-Jet sur plaque, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-3C011-Conduction 1&2, G-3B012-Transition laminaire turbulent, G-3B012-Venturi, G-3B012-DébitVisu, G-3B012-Déversoir, G-2C007, G-2C004, G-2B012, G-2C002, G-5D003-Electronique & instrumentation associée, G-2A003, G-4D003, G-2B002, G-2B013",21.0,618.0,1.9,72.58,0.0,72.8,4.3,14.0,0.1,0.0,0.615
299.0,34.625,12.5,20.875,59.25,141.75,568.0,"G-1B016-Projet-Vie étudiante, G-2B010, G-2C003, G-3B012-Vase de Mariotte, G-3B013-Jet sur plaque, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-3C011-Conduction 1&2, G-3B012-Transition laminaire turbulent, G-3B012-Venturi, G-3B012-DébitVisu, G-3B012-Déversoir, G-2C007, G-2C004, G-2B012, G-2C002, G-5D003-Electronique & instrumentation associée, G-2A003, G-4D003, G-2B002, G-2B013",21.0,618.0,2.7,77.88,0.0,92.2,5.2,60.0,0.2,1.0,0.615
282.0,41.625,11.4375,25.125,50.5,145.3125,556.0,"G-1B016-Projet-Vie étudiante, G-2B010, G-3B012-Vase de Mariotte, G-3B013-Jet sur plaque, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-3C011-Conduction 1&2, G-3B012-Transition laminaire turbulent, G-3B012-Venturi, G-3B012-DébitVisu, G-3B012-Déversoir, G-5D003-Electronique & instrumentation associée, G-2C006, G-2C004, G-2C003, G-2C007, G-2B012, G-2B013, G-2C002, G-4D008 TD-info, G-4D003, G-2B002, G-2C008, G-2C001, G-4D006 TD-info",25.0,760.0,3.6,74.31,0.0,95.6,5.6,114.0,0.4,1.0,0.615
241.0,42.875,11.375,25.375,48.75,141.625,511.0,"G-1B016-Projet-Vie étudiante, G-2B010, G-3B012-Vase de Mariotte, G-3B013-Jet sur plaque, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-3C011-Conduction 1&2, G-3B012-Transition laminaire turbulent, G-3B012-Venturi, G-3B012-DébitVisu, G-3B012-Déversoir, G-5D003-Electronique & instrumentation associée, G-2C006, G-2C004, G-2C003, G-2C007, G-2B012, G-2B013, G-2C002, G-4D008 TD-info, G-4D003, G-2B002, G-2C008, G-2C001, G-4D006 TD-info",25.0,760.0,4.6,72.5,0.0,95.6,6.3,148.0,0.5,1.0,0.615
177.0,43.625,11.5,25.75,46.75,160.375,465.0,"G-1B016-Projet-Vie étudiante, G-2B010, G-1D003-Salle du Conseil",3.0,130.0,6.8,62.96,0.0,99.3,6.4,250.0,0.9,3.0,0.615
165.0,39.875,21.75,24.375,33.75,155.25,440.0,"G-1D003-Salle du Conseil, G-3B012-Coup de bélier, G-2A003, G-1B012-info-vie étudiante, G-2C005-info, G-2A007-info, G-2B010, G-3B012-Vase de Mariotte, G-3B013-Jet sur plaque, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-3C011-Conduction 1&2, G-3B012-Transition laminaire turbulent, G-3B012-Venturi, G-3B012-DébitVisu, G-3B012-Déversoir, G-4D003, G-4D008 TD-info, G-3B001-info, G-2B012, G-5D003-Electronique & instrumentation associée, G-0B007-Amphi Bergès, G-2B001-info, G-3D003-info, G-2A006",25.0,826.0,7.2,63.2,0.0,99.1,6.3,283.0,1.0,3.0,0.615
199.5,43.875,13.6875,31.25,36.5,132.6875,457.5,"G-1D003-Salle du Conseil, G-3B012-Coup de bélier, G-2A003, G-1B012-info-vie étudiante, G-2C005-info, G-2A007-info, G-2B010, G-3B012-Vase de Mariotte, G-3B013-Jet sur plaque, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-3C011-Conduction 1&2, G-3B012-Transition laminaire turbulent, G-3B012-Venturi, G-3B012-DébitVisu, G-3B012-Déversoir, G-4D003, G-4D008 TD-info, G-3B001-info, G-2B012, G-5D003-Electronique & instrumentation associée, G-0B007-Amphi Bergès, G-2B001-info, G-3D003-info, G-2A006",25.0,826.0,7.9,58.46,0.0,99.1,6.4,592.0,2.1,6.0,0.615
175.0,41.5,12.5625,26.75,38.75,114.4375,409.0,"G-3B012-Coup de bélier, G-3B012-Vase de Mariotte, G-3B013-Jet sur plaque, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-3C011-Conduction 1&2, G-3B012-Transition laminaire turbulent, G-3B012-Venturi, G-3B012-DébitVisu, G-3B012-Déversoir, G-5D003-Electronique & instrumentation associée, G-2B010, G-4D006 TD-info, G-4D003, G-2B013, G-2C005-info, G-2A003, G-1B012-info-vie étudiante, G-3B001-info, G-2A007-info",20.0,518.0,8.3,58.8,0.0,99.1,7.4,339.0,1.2,3.0,0.615
157.0,41.625,13.0,23.0,40.5,110.875,386.0,"G-3B012-Coup de bélier, G-3B012-Vase de Mariotte, G-3B013-Jet sur plaque, G-3B012-Pompes, G-3B012-Perte de charge linéaire, G-3C011-Conduction 1&2, G-3B012-Transition laminaire turbulent, G-3B012-Venturi, G-3B012-DébitVisu, G-3B012-Déversoir, G-5D003-Electronique & instrumentation associée, G-2B010, G-4D006 TD-info, G-4D003, G-2B013, G-2C005-info, G-2A003, G-1B012-info-vie étudiante, G-3B001-info, G-2A007-info, G-2B012, G-2A006, G-2C004, G-0B007-Amphi Bergès, G-2B002, G-2C001, G-2C007",27.0,928.0,8.3,56.07,0.0,99.0,7.7,218.0,0.8,2.0,0.615
156.5,35.5,12.0,23.875,55.25,111.375,394.5,"G-2B012, G-2A006, G-2C004, G-0B007-Amphi Bergès, G-2B002, G-2C001, G-2C007",7.0,410.0,7.8,58.59,0.0,97.3,7.4,77.0,0.3,1.0,0.615
123.0,32.375,12.625,16.625,63.25,128.125,376.0,0,0.0,0.0,7.5,58.8,0.0,98.4,7.5,9.0,0.0,0.0,0.615
173.0,26.125,15.8125,16.0,61.0,108.0625,400.0,0,0.0,0.0,7.0,60.81,0.0,96.7,7.5,9.0,0.0,0.0,0.615
140.0,19.25,9.0625,13.0,36.75,91.9375,310.0,0,0.0,0.0,7.0,59.06,0.0,95.9,7.2,0.0,0.0,0.0,0.615
90.5,8.625,7.375,12.875,6.5,77.625,203.5,0,0.0,0.0,4.7,69.37,0.0,98.5,7.4,0.0,0.0,0.0,0.615
31.5,3.875,7.625,11.625,4.75,81.125,140.5,0,0.0,0.0,6.1,65.34,0.0,99.3,6.8,0.0,0.0,0.0,0.615
31.5,3.25,8.25,11.0,6.0,78.5,138.5,0,0.0,0.0,5.9,66.27,0.0,100.0,6.3,0.0,0.0,0.0,0.615
56.5,2.375,8.1875,12.25,6.0,78.1875,163.5,0,0.0,0.0,5.8,67.04,0.0,100.0,5.9,0.0,0.0,0.0,0.36
56.5,2.75,8.0,11.25,5.5,79.5,163.5,0,0.0,0.0,5.6,69.01,0.0,100.0,5.7,0.0,0.0,0.0,0.36
57.0,2.5,8.0,10.25,5.25,81.0,164.0,0,0.0,0.0,5.6,69.23,0.0,100.0,5.5,0.0,0.0,0.0,0.36
56.5,3.125,8.6875,11.625,6.25,78.3125,164.5,0,0.0,0.0,5.2,73.65,0.0,100.0,5.5,0.0,0.0,0.0,0.36
56.5,4.0,8.0,9.75,5.75,79.5,163.5,0,0.0,0.0,4.7,75.42,0.0,100.0,5.2,0.0,0.0,0.0,0.36
23.5,3.375,8.3125,11.5,4.75,81.0625,132.5,0,0.0,0.0,4.7,76.38,0.0,100.0,5.1,0.0,0.0,0.0,0.36
89.5,2.25,8.25,10.75,6.5,80.25,197.5,0,0.0,0.0,4.7,77.25,0.0,100.0,4.7,0.0,0.0,0.0,0.36
23.0,1.875,7.875,12.0,5.0,82.25,132.0,0,0.0,0.0,4.5,78.6,0.0,99.3,5.1,0.0,0.0,0.0,0.36
90.0,3.0,8.0,10.5,4.5,80.0,196.0,0,0.0,0.0,4.5,82.47,0.0,99.3,4.4,16.0,0.1,0.0,0.36
39.5,2.375,8.0625,11.75,3.5,75.3125,140.5,0,0.0,0.0,5.1,79.45,0.0,99.3,4.8,47.0,0.2,0.0,0.36
73.5,1.75,8.8125,13.75,3.0,68.6875,169.5,0,0.0,0.0,5.8,72.81,0.0,99.3,4.9,95.0,0.3,1.0,0.36
47.5,2.375,7.375,10.5,8.0,60.75,136.5,0,0.0,0.0,6.3,73.4,0.0,99.3,5.1,107.0,0.4,1.0,0.36
49.0,3.125,8.25,11.75,7.25,45.625,125.0,0,0.0,0.0,7.3,67.52,0.0,99.3,5.4,185.0,0.7,2.0,0.36
22.5,3.375,8.125,12.25,2.75,48.5,97.5,0,0.0,0.0,8.2,64.53,0.0,99.3,5.6,248.0,0.9,2.0,0.36
32.0,2.0,7.25,13.0,3.75,55.0,113.0,0,0.0,0.0,8.6,61.09,0.0,99.2,6.0,121.0,0.4,1.0,0.36
31.0,1.875,8.25,9.5,3.75,50.625,105.0,0,0.0,0.0,9.0,60.32,0.0,93.8,6.3,146.0,0.5,1.0,0.36
57.0,2.5,9.1875,10.375,2.75,51.1875,133.0,0,0.0,0.0,9.9,57.22,0.0,99.1,7.6,216.0,0.8,2.0,0.36
56.0,2.375,7.6875,12.625,3.0,67.3125,149.0,0,0.0,0.0,9.7,57.32,0.0,92.1,8.0,93.0,0.3,1.0,0.36
57.0,2.125,7.875,11.75,3.25,80.0,162.0,0,0.0,0.0,8.3,62.76,0.0,99.1,7.3,9.0,0.0,0.0,0.36
31.0,2.375,8.0,11.0,5.25,82.375,140.0,0,0.0,0.0,6.8,72.65,0.0,99.1,6.7,7.0,0.0,0.0,0.36
32.0,3.875,8.25,11.5,5.75,78.625,140.0,0,0.0,0.0,6.7,69.92,0.0,99.3,6.2,0.0,0.0,0.0,0.36
56.0,2.5,8.625,10.875,6.25,79.75,164.0,0,0.0,0.0,6.4,68.29,0.0,99.1,9.0,0.0,0.0,0.0,0.36
107.0,2.375,8.25,11.25,5.25,81.875,216.0,0,0.0,0.0,6.0,62.73,0.0,81.7,9.4,0.0,0.0,0.0,0.36
39.5,2.125,7.875,10.125,5.75,82.125,147.5,0,0.0,0.0,5.6,60.73,0.0,25.0,9.4,0.0,0.0,0.0,0.36
73.0,3.125,7.75,12.5,6.75,78.875,182.0,0,0.0,0.0,4.7,63.89,0.0,30.0,8.9,0.0,0.0,0.0,0.371
106.5,2.0,8.5,11.5,6.25,79.75,214.5,0,0.0,0.0,4.6,61.8,0.0,10.0,8.1,0.0,0.0,0.0,0.371
106.0,3.0,7.6875,10.25,7.25,80.8125,215.0,0,0.0,0.0,3.2,69.33,0.0,25.9,6.5,0.0,0.0,0.0,0.371
90.0,3.0,8.25,11.375,6.75,79.625,199.0,0,0.0,0.0,3.1,69.41,0.0,83.8,5.4,0.0,0.0,0.0,0.371
106.5,3.0,7.25,12.625,7.5,79.625,216.5,0,0.0,0.0,3.2,69.26,0.0,88.0,4.7,0.0,0.0,0.0,0.371
107.0,2.625,8.5,11.875,7.25,79.75,217.0,0,0.0,0.0,3.0,68.76,0.0,25.0,4.5,0.0,0.0,0.0,0.371
89.5,3.375,8.9375,10.25,7.5,78.9375,198.5,0,0.0,0.0,2.4,68.35,0.0,88.0,4.3,0.0,0.0,0.0,0.371
90.0,2.0,7.3125,11.75,6.5,82.4375,200.0,0,0.0,0.0,2.2,71.68,0.0,84.0,4.6,0.0,0.0,0.0,0.371
106.5,2.0,7.875,14.0,4.5,74.625,209.5,0,0.0,0.0,2.2,72.01,0.0,89.2,4.6,28.0,0.1,0.0,0.371
106.5,2.75,9.0625,10.5,3.25,66.4375,198.5,0,0.0,0.0,3.0,72.13,0.0,97.9,4.9,105.0,0.4,1.0,0.371
107.0,2.375,7.75,13.125,3.25,51.5,185.0,0,0.0,0.0,4.0,70.96,0.0,100.0,5.0,262.0,0.9,3.0,0.371
73.0,1.875,8.125,11.875,3.25,23.875,122.0,0,0.0,0.0,5.3,65.63,0.0,79.1,5.9,605.0,2.2,6.0,0.371
90.0,3.375,8.6875,11.875,3.25,0.0,117.1875,0,0.0,0.0,8.1,59.28,0.0,25.9,5.9,647.0,2.3,6.0,0.371
19.0,2.75,7.125,12.625,3.0,0.0,44.5,0,0.0,0.0,9.6,52.0,0.0,25.9,5.9,661.0,2.4,7.0,0.371
19.0,2.5,7.5,13.75,3.0,0.0,45.75,0,0.0,0.0,10.9,50.08,0.0,25.9,6.6,619.0,2.2,6.0,0.371
18.5,2.375,8.625,16.0,3.75,0.0,49.25,0,0.0,0.0,11.8,47.56,0.0,25.9,7.0,526.0,1.9,5.0,0.371
19.0,3.875,8.25,15.625,3.0,20.25,70.0,0,0.0,0.0,11.1,47.59,0.0,25.0,7.1,378.0,1.4,4.0,0.371
56.5,2.5,7.9375,18.0,3.0,51.5625,139.5,0,0.0,0.0,10.0,50.51,0.0,48.7,8.4,32.0,0.1,0.0,0.371
23.5,3.75,8.875,15.75,3.25,79.375,134.5,0,0.0,0.0,8.4,55.33,0.0,69.8,8.9,12.0,0.0,0.0,0.371
89.5,6.875,7.8125,16.0,6.75,82.5625,209.5,0,0.0,0.0,6.6,57.51,0.0,48.6,9.1,7.0,0.0,0.0,0.371
57.0,7.0,8.875,15.0,6.75,81.375,176.0,0,0.0,0.0,4.5,61.97,0.0,46.4,8.1,0.0,0.0,0.0,0.371
72.5,9.75,9.625,15.5,7.5,75.625,190.5,0,0.0,0.0,3.6,64.72,0.0,32.9,6.8,0.0,0.0,0.0,0.371
89.5,8.0,10.0,12.125,8.75,78.125,206.5,0,0.0,0.0,2.2,61.56,0.0,22.2,6.3,0.0,0.0,0.0,0.371
107.0,7.625,9.25,12.75,8.5,77.875,223.0,0,0.0,0.0,1.3,65.24,0.0,19.8,6.1,0.0,0.0,0.0,0.371
89.5,6.375,8.375,12.75,7.5,79.0,203.5,0,0.0,0.0,0.5,72.55,0.0,37.0,5.2,0.0,0.0,0.0,0.679
93.0,2.5,9.5,10.0,6.75,80.25,202.0,0,0.0,0.0,-0.6,73.17,0.0,60.2,5.6,0.0,0.0,0.0,0.679
88.0,3.375,10.125,12.5,6.75,75.25,196.0,0,0.0,0.0,-1.0,71.05,0.0,67.8,5.1,0.0,0.0,0.0,0.679
105.5,3.25,8.9375,11.875,6.75,77.1875,213.5,0,0.0,0.0,-1.4,82.11,0.0,57.4,4.9,0.0,0.0,0.0,0.679
106.5,3.5,8.375,11.375,11.0,77.75,218.5,0,0.0,0.0,-2.1,79.72,0.0,43.3,5.2,0.0,0.0,0.0,0.679
190.0,2.875,9.125,13.375,12.0,87.625,315.0,0,0.0,0.0,-2.1,78.08,0.0,42.4,4.7,0.0,0.0,0.0,0.679
409.0,6.0,8.625,16.5,55.5,106.375,602.0,0,0.0,0.0,-3.1,89.59,0.0,10.0,5.1,0.0,0.0,0.0,0.679
351.5,8.5,9.625,15.25,64.0,131.625,580.5,0,0.0,0.0,-2.7,84.09,0.0,55.9,4.5,0.0,0.0,0.0,0.679
347.5,18.25,24.25,21.5,56.25,144.75,612.5,"G-2A006, G-2B010, G-2C006, G-2C001, G-2B009, G-4D001-Projet, G-1C002-Amphi Coulomb, G-1A002-Amphi Ampère, G-4D006 TD-info, G-0B007-Amphi Bergès, G-2C003, G-2B001-info, G-0D006-Salle des forums",13.0,1006.0,-2.6,90.59,0.0,79.0,3.4,26.0,0.1,0.0,0.679
378.5,32.875,13.625,25.75,34.75,144.0,629.5,"G-2A006, G-2B010, G-2C006, G-2C001, G-2B009, G-4D001-Projet, G-1C002-Amphi Coulomb, G-1A002-Amphi Ampère, G-4D006 TD-info, G-0B007-Amphi Bergès, G-2C003, G-2B001-info, G-0D006-Salle des forums, G-1C004",14.0,1020.0,-0.1,92.5,0.0,82.0,4.3,304.0,1.1,3.0,0.679
312.5,33.5,14.0625,28.375,15.5,154.5625,558.5,"G-4D001-Projet, G-0D006-Salle des forums, G-1C004, G-2C006, G-2A003, G-2B010, G-2C001, G-2B009, G-2C005-info, G-2C004, G-1A002-Amphi Ampère, G-2B002, G-2B013, G-2C002, G-5D005-Informatique temps réel, G-3D006-Construction électrique",16.0,826.0,2.8,82.16,0.0,88.0,5.3,471.0,1.7,5.0,0.679
175.0,36.125,25.875,28.625,9.5,119.875,395.0,"G-4D001-Projet, G-0D006-Salle des forums, G-2C006, G-2A003, G-2B010, G-2C001, G-2B009, G-2C005-info, G-2C004, G-1A002-Amphi Ampère, G-2B002, G-2B013, G-2C002, G-5D005-Informatique temps réel, G-3D006-Construction électrique",15.0,812.0,6.3,67.54,0.0,40.0,7.4,594.0,2.1,6.0,0.679
179.5,36.5,10.625,29.625,7.5,122.75,386.5,"G-4D001-Projet, G-0D006-Salle des forums",2.0,112.0,8.0,57.72,0.0,30.0,9.0,663.0,2.4,7.0,0.679
150.5,34.625,11.0625,32.0,5.25,111.0625,344.5,"G-0D006-Salle des forums, G-4D001-Projet, G-2C003, G-2B013, G-4D003, G-2B012, G-4D008 TD-info, G-2A003, G-2C008, G-2B002, G-2B001-info, G-1B012-info-vie étudiante, G-4D006 TD-info, G-2C007, G-2C004, G-3D003-info, G-1A002-Amphi Ampère, G-2A007-info, G-3A014-info, G-1C002-Amphi Coulomb, G-2A006, G-2B009",22.0,1104.0,9.7,49.5,0.0,30.0,10.4,680.0,2.4,7.0,0.679
130.0,37.125,11.0,31.75,5.5,94.625,310.0,"G-0D006-Salle des forums, G-4D001-Projet, G-2C003, G-2B013, G-4D003, G-2B012, G-4D008 TD-info, G-2A003, G-2C008, G-2B002, G-2B001-info, G-1B012-info-vie étudiante, G-4D006 TD-info, G-2C007, G-2C004, G-3D003-info, G-1A002-Amphi Ampère, G-2A007-info, G-3A014-info, G-1C002-Amphi Coulomb, G-2A006, G-2B009",22.0,1104.0,11.6,44.93,0.0,30.0,12.2,636.0,2.3,6.0,0.679
75.0,32.5,10.375,31.875,9.0,83.25,242.0,"G-0D006-Salle des forums, G-4D001-Projet, G-2B013, G-4D003, G-0B007-Amphi Bergès, G-2C004, G-2B001-info, G-2B010, G-1B012-info-vie étudiante, G-4D006 TD-info, G-4D008 TD-info",11.0,556.0,12.7,39.88,0.0,30.0,11.6,541.0,1.9,5.0,0.679
48.5,34.25,25.625,29.125,15.75,105.25,258.5,"G-0D006-Salle des forums, G-4D001-Projet, G-2B013, G-4D003, G-0B007-Amphi Bergès, G-2C004, G-2B001-info, G-2B010, G-1B012-info-vie étudiante, G-4D006 TD-info, G-4D008 TD-info, G-1C002-Amphi Coulomb, G-2C007, G-2B009, G-2A006, G-1A002-Amphi Ampère, G-3A014-info",17.0,1070.0,13.3,36.92,0.0,30.0,12.5,397.0,1.4,4.0,0.679
48.5,32.375,10.25,23.875,32.5,122.0,269.5,"G-4D001-Projet, G-1C002-Amphi Coulomb, G-2C007, G-2B009, G-2A006, G-1A002-Amphi Ampère, G-3A014-info",7.0,526.0,13.0,38.06,0.0,10.0,14.2,26.0,0.1,0.0,0.679
